"<!--:en-->Human Race<!--:--><!--:ko-->휴먼레이스<!--:-->"	"<!--:en--><!--:--><!--:ko-->4인조 대한민국 모던록 밴드<br />
<br />
윤성기(Vocal)장재송(Drum)신재혁(Guitar)최민수(Bass)<!--:-->"	"rock:Rock"	"2013/08/HumanRace.jpg"	"http://cafe.naver.com/humanracemusic"		"Human Race"		"070-7539-0547"	"http://cafe.naver.com/humanracemusic"	"https://www.facebook.com/HumanRace.kr"	"http://music.naver.com/artist/home.nhn?artistId=217657"	"Umbrella Music"	"https://soundcloud.com/jang-minwoo-1/human-race-02"	"https://twitter.com/band_humanrace"		"IsDo1JYTYOo"	
"<!--:en-->...Whatever That Means<!--:--><!--:ko-->왓에버댓민즈<!--:-->"	"<!--:en-->""This is a band that song after song, without explicitly stating it, shows a prolific awareness of the genre in even the most deceptively simple little flourishes..."" ~Busan Haps Magazine<br />
<br />
…Whatever That Means is a melodic punk rock band from Seoul, Korea. Honggu and Jeff started the band with two other friends as a single-show project in 2009, but it quickly became something more permanent. Since then, …WTM has played many of Seoul’s well-known live music venues including FF, Club Spot and Club Ssam. They have been featured in Groove Magazine, performed at the Daejeon Rock Festival and opened for international acts Strike Anywhere (USA), FCFive (Japan), The One Thought Moment (Japan), and NoOpinion (Germany) during their stops in Korea. In the Spring of 2010, the band spent two weeks touring throughout Malaysia in support of their first EP ""The Newest Hope"". Most recently, ...WTM released their first full-length album ""Sounds From The Explosion"" and completed their first US tour. Expect new releases in 2013.<!--:--><!--:ko--><!--:-->"	"punk-2:Punk,punk-rock:Punk Rock"	"2013/08/WhatEverThatMeans.jpg"			"...Whatever That Means"	"http://whateverthatmeans.bandcamp.com/"	"WDIBooking@gmail.com"		"https://www.facebook.com/whateverthatmeansmusic"	"http://interpunk.com/item.cfm?Item=183230&"	"unsigned"				"L-TTKIQsDLM"	
"<!--:en-->Unchained<!--:--><!--:ko-->언체인드<!--:-->"	"<!--:en-->Korea Alternative Rock Band from Busan<br />
<br />
김광일 (Kim Kwang-il) - vocal<br />
김지근 (Kim Ji-guen) - guitar<br />
정세웅 (Jung Se-Woong) - bass<br />
함진우 (Ham Jinu) - drum<!--:--><!--:ko-->시애틀을 근간으로 한 소위 그런지, 얼터너티브 사운드에 매력을 느끼고 있다. 강하고 거친 사운드속에서도 발휘되는 특유의 나른함을 언체인드의 음악속에 담아내고자 노력하고 있다.<br />
<br />
김광일 (Kim Kwang-il) - vocal<br />
김지근 (Kim Ji-guen) - guitar<br />
정세웅 (Jung Se-Woong) - bass<br />
함진우 (Ham Jinu) - drum<!--:-->"	"alternative:Alternative,grunge:Grunge"	"2013/08/Unchained.jpg"	"http://cafe.naver.com/Unchained"		"Unchained"				"https://www.facebook.com/bandunchained"	"http://music.naver.com/artist/home.nhn?artistId=11869"	"Ginger Records"		"https://twitter.com/unchained_rock"		"18nvM7KkWxg"	
"<!--:en-->Yeonnam-Dong Dumb & Dumber<!--:--><!--:ko-->연남동 덤앤더머<!--:-->"	"<!--:en--><!--:--><!--:ko-->노출되는게 최우선이고 뜨는게 목적이다 <br />
신개념!고품격! 퍼포먼스밴드<br />
부와 권력에 편승하는 밴드 연남동 덤앤더머 입니다.<!--:-->"		"2013/08/dumbanddumber.jpg"			"Yeonnam-Dong Dumb & Dumber"			"http://cafe.daum.net/YDD"	"https://www.facebook.com/no1ydd"	"http://music.naver.com/artist/home.nhn?artistId=174111"	"덤덤 엔터테인먼트"				"vOA4UqLdQx4"	
"<!--:en-->Cockrasher<!--:--><!--:ko-->칵크래셔<!--:-->"	"<!--:ko-->칵크래셔(the Cockrasher)<br />
Lust for life! since 2001. 두 주먹을 불끈 쥐게 만드는 한국 펑크록 씬의 살아있는 역사, 청춘의 펑크록 칵크래셔. 언더그라운드 씬에서의 저돌적 활동과 병행하여 2006년 쌈지 사운드 페스티벌의 숨은 고수로 선정되는 등 대내외적으로 그 가치를 인정받은 펑크록 아티스트.<!--:-->"	"hardcore:Hardcore"	"2013/08/Cockrasher.jpg"			"The Cockrasher"					"http://music.naver.com/artist/home.nhn?artistId=64016"	"unsigned"				"w-T_RlcYmT0"	"[15969,15970]"
"<!--:en-->Icy Cider<!--:--><!--:ko-->아이씨사이다<!--:-->"	"<!--:en--><!--:--><!--:ko-->ICY(얼음같이 찬)+CIDER(청량음료) 의 합성어인 아이씨사이다는 시원한 사이다의 청량함을 담은 ROCK 음악을 상징하며 펑크 개러지 혹은 개러지 펑크, 줄여서 개펑크에 기반을 둔 락밴드이다.<br />
<br />
군대를 전역한 고등학교 동창 4명이 대책없이 사는 인생의 전환점을 만들기 위해 결성, 자신들과 어울리는 드러머를 찾기 위해 오디션 단 두명만에 정연식을 전격 영입하여 석달 후 첫공연을 시작으로 300여회의 클럽공연 및 길거리공연, 락페스티발 등을 치뤘다. 그렇게 각종 공연으로 다져진 실력을 바탕으로 KBS 탑밴드 시즌 1에 출연, 심사위원에게 '맨 정신으론 할 수 없는 퍼포먼스','잡초로 변장한 꽃'등의 극찬을 받으며 펑크락 계보를 이을 새로운 밴드로 주목 받는다.<br />
<br />
그리고, '재미를 감동을'이란 모토로 다른 밴드에게선 보기 힘든 다양한 퍼포먼스로 넘치는 에너지를 관객에게 전달하기 위해 오늘도 무대에 오르고 있다.<br />
<br />
보컬 고광표<br />
기타 전두영 정형재<br />
베이스 김태훈<br />
드럼 정연식<!--:-->"	"rock:Rock"	"2013/08/icy-cider.jpg"	"http://tnc-company.co.kr/artist/icycider.jsp"		"Icy Cider"		"tnccompany.com@gmail.com"	"https://cafe.naver.com/icycider/953"	"https://www.facebook.com/ICYCIDER"	"http://music.naver.com/artist/home.nhn?artistId=121771"	"TNC Company"		"https://twitter.com/bandicycider"		"pwFC3iMfMdU"	
"<!--:en-->Ninano Nanda<!--:--><!--:ko-->니나노 난다<!--:-->"	"<!--:en-->'Future Pansori' post electronic k-dub duo.<br />
<br />
Traditional voice structure from South Korea With future retro soundscape of electronic dub control.<br />
Ninano Nanda is made up of the traditional pansori vocalist producer<br />
as singer-song writer 'Jang Goon' and sound art producer 'Shin Hang.’<br />
Ninano Nanda shows a new genre of 'Future Pansori'<br />
<br />
*Pansori is the Korean traditional performance that is formed by 'changja (Korean traditional singer'<br />
and 'Gosoo (Korean traditional percussion accompanist)'<br />
<br />
Ninano nanda translate and re-construct tradition of korean music pansori<br />
as structure of modern notion and feelings of world wide.<br />
the music of Ninado Nanda uniquely sounds the traditional performance art and old/modern/post sounds of mixture.<br />
<br />
members:<br />
JANG - GOON<br />
the first fusion korean traditional pansori vocalist in the world.<br />
she is traditional and contemporary voice artist in korea.<br />
she trained pansori to her masters as over 15years and after 12years of various musical experiments in many genre of music<br />
and Art performances in korea and other lands.<br />
<br />
<br />
Shin - Hang<br />
He is omnidirectional artist in music and art.<br />
He made a collaboration with modern dance,Butoh,art performance,Play music, media works,improvisation.<br />
He is also producer as Dub music, Electronic Dance music ,writer,commercial company naming artist. <br />
<br />
<br />
<!--:--><!--:ko--><!--:-->"	"electronic:Electronic,psychedelic:Psychedelic"	"2013/08/Ninano.jpg"	"http://www.ninano.co"		"Ninano Nanda"		"ninanonanda@gmail.com"		"https://www.facebook.com/ninanonanda"	"http://music.naver.com/artist/home.nhn?artistId=151422"	"Jang Goon Music"	"https://soundcloud.com/ninanonanda"	"https://twitter.com/ninano_nanda"		"iZmkW211zwo"	
"<!--:en-->Lazybone<!--:--><!--:ko-->레이지본<!--:-->"	"<!--:en--><!--:--><!--:ko-->보컬 이준원<br />
보컬키타 노진우<br />
키타 임준규<br />
베이스 안경순 <br />
드럼 김석년<br />
<br />
1998년결성<br />
2002년 1집 lazy diary발표<br />
2003년 2집 do it yourself발표<br />
2004년  2.5집 나는 달린다발표<br />
2005년 3집 blue in green  발표<br />
2005 년 멤버들의 군입대를 계기로 발전적해체<br />
2005-2012년 레이지본과 카피머신으로 활동<br />
2013년 4월 원년멤버 재결성후 활동재개<br />
<br />
페스티발  후지락,펜타,지산,렛츠락,쌈지외 다수<br />
해외  몽골,중국,일본,카자흐 기타등등<br />
<br />
ost  똥개,후아유,신라의달밤 외다수<br />
<br />
레이지 본(Lazy Bone)은 크라잉 넛(Crying Nut)과 노 브레인(No Brain)의 뒤를 이어 등장한 전도유망한 인디 밴드로, 국내에서 생소했던 스카 펑크를 구사하는 팀이다. 이들은 클럽을 중심으로 활동해 오다가 2002년 데뷔 앨범을 발표한 이후 다양한 라이브 무대를 통해 활동 영역을 좀더 넓혀가고 있다.<br />
<br />
레이지 본은 1998년 4월에 보컬에 노진우, 기타에 임준규, 베이스에 안경순, 드럼에 김석년의 라인업으로 결성되었다. 이후 1999년 연세대에 유학을 온 일본인 멤버 진 토시오가 트럼펫을 맡으며 밴드에 합류했고, 쟈니 로얄(Johnny Royal) 출신의 이준원이 랩과 보컬을 담당하면서 현재의 라인업이 구체화되었다.<br />
<br />
신촌과 홍대를 중심으로 클럽에서 활동하기 시작하여 1998년 말, 라이브 클럽 '드럭'에서 공연을 하게 된 것을 계기로 이들은「조선펑크」앨범에 라는 곡으로 참가하게 된다. 클럽을 중심으로 활동하면서 점차 주목을 받게 된 레이지 본은 인디 밴드들이 가요 히트곡들을 리메이크한 앨범「Indie Power 99」에 핑클(Fin.K.L)의 로 참여하였으며, 2000년 쟈니로얄과 함께 한 스플릿 앨범「Our Nation 4」를 통해 또 다른 가능성을 보이기 시작했다.<br />
<br />
클럽 위주의 활동으로 지명도를 넓혀가던 레이지 본은 2002년 4월 첫 앨범을 공개하게 되는데,「신라의 달밤」사운드트랙에 수록되었던 를 위시해 ,  등을 언더그라운드에서 히트시키며 주목을 받았다. <br />
<!--:-->"	"rock:Rock"	"2013/08/LazyboneNew.jpg"	"http://cafe.naver.com/bandlazybone"		"Lazybone"		"jundoy@hanmail.net"	"http://cafe.naver.com/bandlazybone"	"https://www.facebook.com/lazybonekr"	"http://music.naver.com/artist/home.nhn?artistId=3295"	"Monky Global"		"https://twitter.com/bandlazybone"		"GxKNSobmaXM"	
"<!--:en-->Seoul Riddim Superclub<!--:--><!--:ko-->서울 리딤 슈퍼클럽<!--:-->"	"<!--:en-->Seoul Riddim Superclub<br />
<br />
Choi Chul Wook - Trombone(Kingston Rudieska)<br />
<br />
Sung Nock Won - Tenor Saxophone, Flute(Kingston Rudieska)<br />
<br />
Oh Jeong Seok - Trumpet, Flugelhorn(Kingston Rudieska)<br />
<br />
Koonta - Toasting, Vocal(Rude Paper)<br />
<br />
Jah Mai - Toasting, Vocal(Jah Mai Band)<br />
<br />
Tehiun - Vocal, Guitar(Purijah)<br />
<br />
Sugar Suk-Yuel - Vocal, Percussions(Kingston Rudieska)<br />
<br />
Son Hyoung Sick - Bass(Kingston Rudieska)<br />
<br />
Lee Hyun Joon - Drums(Purijah)<br />
<br />
RD - Producer(Rude Paper)<br />
<br />
Lee Jong Min - Keyborads(Purijah)<br />
<br />
無重力少年 - Producer, Percussions(Purijah)<br />
<br />
Seo Jae Ha - Guitar(Kingston Rudieska)<br />
<!--:--><!--:ko-->대한민국 서울에서<br />
Jahmai, Kingston Rudieska, Tehiun and Purijah, Rude Paper<br />
이 네 밴드가 뭉쳐 한국의 자마이칸 뮤직을 널리 알리고자 새로운 밴드 Seoul Riddim Superclub 을 만들었다. <br />
<br />
서울 리딤 슈퍼클럽 Seoul Riddim Superclub<br />
한국레게를 세계에 알리고자 의기투합한 한국 레게 대가족!<br />
자메이×태히언과 뿌리자×루드페이퍼×무중력소년×킹스턴루디스카<br />
<br />
Walk around the world.<br />
Dancing in the Seoul Riddim Superclub.<br />
<br />
한국계 오키나와 뮤지션으로 한국과 일본에서 활동하는 레게 아티스트 “자메이""<br />
국내 최초의 레게 매체인 ‘월간뿌리자'와 ’뿌리자TV'를 운영하고 있는 레게레이블 ‘뿌리자레코드'의 밴드 “태히언과 뿌리자”의 멤버들과 ‘저기멀리’(2009), ‘반말한거왜일렀어'(2010), ‘김반장과 지구잔치’에서 활동하던 한국 레게씬 유일의 레게 싱어송라이터 “태히언""<br />
드러머이자, 퍼커셔니스트, 작곡가, 프로듀서의 전천후 뮤지션 “무중력 소년""<br />
소울, 일렉트로닉, 덥스텝, 락앤롤과 힙합등의 장르를 레게와 결합시키며 현재 인디와 메이져 시장을 아우르고 있는 쿤타와 RD 의 하이브리드 레게밴드 ""루드페이퍼""<br />
장기하와 얼굴들 / 태히언과 뿌리자의 키보디스트 ""이종민""<br />
2004년결성, 10년간 우직하게 이어내며 국내 최장수 스카밴드로 자리매김하며 매년 100회가 넘는 라이브 공중파 음악, 예능 프로그램 등에서 친숙하면서도 진지한 음악적 자장을 넓히는 시도를 하며 ""잔치스카"" 라는 신조어를 만들어낸 9인조 밴드 ""킹스턴루디스카""<br />
<br />
각자의 위치에서 활동하던 13명의 뮤지션들이 모인 레게 밴드 SEOUL RIDDIM SUPERCLUB<br />
<br />
서울 리딤 슈퍼클럽은 루츠레게를 기반으로한 스카, 락스테디, 레게, 덥에 이르기까지 자메이칸 뮤직을 기반으로 그들만의 한국 레게를 연주하는 레게 밴드로 13명의 멤버가 결성한 한국 레게씬 최초의 레게 대가족이다.<br />
정규앨범을 준비하는 과정에 슈퍼클럽 (자메이칸 빠투아로 모든 것이 다 들어가 있는 대형 리조트 호텔을 의미하는 단어) 이라는 단어처럼 작사, 작곡, 편곡, 프로듀싱, 연주, 아트워크, 모든 것들을 자체적으로 소화하는 자체 레이블 시스템을 가지고 있는 서울 리딤 슈퍼클럽은 실제로 자메이, 태히언과 뿌리자, 루드페이퍼, 무중력소년, 킹스턴 루디스카, 장기하와 얼굴들의 주요 멤버들의 의기 투합으로 결성됐다.<br />
13명의 레귤러 멤버들을 기본으로 하지만 언제 어디서나 누구와든 어떠한 스타일의 취향을 가진 뮤지션과의 콜라보레이션을 가능케 하는 가능성이 무한한 ""리딤 밴드""인 서울 리딤 슈퍼클럽은 13명의 대가족이지만 멤버 각각의 다양한 경력만큼이나 어떤 밴드에서도 쉽게 찾아볼 수 없는 개개인 본인의 강한 개성을 중요시하며, 섞이지 않을 것 같은 각각의 독특한 감성들의 조화가 이루어진 첫 결과물 ""Seoul Riddim Superclub""을 발표했다. 한국 레게를 세계로 알리기 위해 내딛는 한국 첫 레게 무브먼트이자 개개인의 활동 경력을 바탕으로 가히 ""한국 레게 올스타즈""라고 불릴만한 공력있는 레게 음악을 들려준다.'<br />
<br />
Reggae inna Seoul City<br />
<br />
60년대 초 만들어진 스카와 레게는 미국의 라디오에서 흘러온 리듬 앤 블루스, 재즈, 카리브의 전통이었던 칼립소/멘토등이 어우러져 나온 근대 음악 역사에 있어서 최초의 하이브리드 음악이다. 그 시절, 하나의 틀에 얽메이지 않고 크리에이티브한 정신과 음악을 즐기는 자세야 말로 이런 ‘쿨 다운 비트’의 음악을 만들어낸 것이 아닐까. 여기 모인 13명의 뮤지션들이 만들어내는 또 다른 ""리딤""이 흘러나오는 이 오묘하고도 매력적인 슈퍼클럽, 이 안에서는 곡 마다의 자유로운 유닛, 한계를 두지 않는 새로운 편곡, 모든 것들이 표현이 가능하다. 밴드이며 대가족이자 곧 한국 레게 무브먼트의 시작이다.<br />
날로 각박해져만 가는 도시에서 ""레게"" 라는 음악이 가지는 의미는 남다르다. 이들에게 레게는 한낮 장르음악 이상의 의미를 지니고 있다. 한국의 서울에서 레게 음악을 연주하는 것은 어떤 의미를 가지고 있을까? 여기는 레게의 본고장 자메이카 카리브 해안도, 레게가 종교음악만큼이나 뿌리깊고 진지한 유럽이나. 이미 파퓰러한 음악으로 자리잡은 일본도 아닌, 한국의 서울에 사는 13명의 뮤지션들이 만들어 내는 ""한국의 리딤"" 이다. 서울 리듬 슈퍼 클럽은 이들이 표현하고자 하는 ""레게""가 무엇인지 알고 있는 듯하다. 이들은 한 템포 쉬어가는 여유와 사랑과 포용을 표현한다. 스타일의 분류도 원하지 않는다. 그들이 표현하는 연주의 즐거움과 메세지를 원 드랍(one drop) 리듬에 담는 것, 시류와 상관없이 그것을 레게라는 그릇에 대범하게 자신의 것으로 담아내는 것이 얼마나 중요한지를 아는 밴드다.<br />
<br />
Reggae inna Seoul City<br />
<br />
서울 리딤 슈퍼클럽의 첫 동명 EP ""Seoul Riddim Superclub""는 오리지널 곡 Walk around 을 바탕으로 한 원웨이 One way 앨범으로(자메이카에서 같은 곡의 리듬을 사용해 자신들의 방식으로 같은 곡을 재해석하여 부르는 방식) 바람이 부네(태히언), 구멍난 신발(슈가석율 Feat.잔디), Baby Lovely Happy(자메이×쿤타) 로 각각 재탄생했다. 레귤러 멤버 13명 외에도 다양한 뮤지션들이 앨범에 참여 한 리딤 트랙으로 3곡의 원웨이 버전을 수록한 데뷔 EP앨범은 기본적으로는 고전적인 소재의 자메이카 음악을 기반으로 하지만 이 땅에서 살아온 그들만의 음악 스타일이 꾸밈없이 자연스레 베어나와 꽤나 스트레이트하게 표현된 앨범임에 또 한번 놀라게 된다. 서울 리딤 슈퍼클럽은 이번 앨범 발매와 함께 쇼케이스 전국투어를 준비중이다. 또한 레게씬이 가장 활발한 일본과 유럽 등지에서도 벌써부터 러브콜을 받고 있는 받고 있는 등, 활발한 라이브 활동과 함께 올해 하반기에 나올 정규 풀렝쓰 앨범과 일본과 유럽 투어를 기획하며 한국 레게를 알려갈 예정이다.<br />
<!--:-->"	"ska:Ska"	"2013/08/SeoulRiddimSuperclub.jpg"	"http://rubyrecord.com"		"Seoul Riddim Superclub"		"tehiun@gmail.com"		"https://www.facebook.com/seoulriddimsuperclub"	"http://music.naver.com/artist/home.nhn?artistId=276871"	"Ruby Records, Sunday Disco!"				"wL4Ai6aKBCU"	
"<!--:en-->Keyswitch<!--:--><!--:ko-->키스위치<!--:-->"	"<!--:en--><!--:--><!--:ko-->키스위치는 어쿠스틱을 기반으로 하는 음악을 추구하면서 너무 과하게 꾸미지 않은 편곡과 약간의 직설적인 단어들로 서툰 청춘의 풋풋함을 노래하는 싱어송라이터 ‘안여림’과 ‘곰군’의 인디 듀오밴드이다. 숨소리 하나 손끝의 연주 하나하나에 정성을 다하는 그런 음악을 만들고 싶어서 팀플레이를 시작하게 되었고 새로운 밴드의 형태인 싱어송라이터 혼성 듀오밴드로 태어났다.<br />
<br />
KeySwitch란 말은 음악용어로 건반을 누르는 위치에 따라 표현이 달라지는 기술을 뜻한다. 그때그때 다른 표현으로 삶을 노래하고 싶어서 팀 이름을 이렇게 정했다. 작사.작곡 뿐만 아니라 편곡과 프로그래밍까지 가능한 멀티플레이어 밴드이다. 키스위치의 음악들은 일상 속에서 쉽게 지나치지만 매일 생각하게 되는 가벼운 것들에 대해 이야기를 하고 순수함을 가진 청춘의 나이에서만 느낄 수 있는 감성을 드러내고 싶어한다 이들의 이번 1집 앨범을 다 듣고 나면 이들이 왜 올해 인디계가 주목해야 할 신인밴드인지 알 수 있게 될 것이다.<br />
<!--:-->"	"folk:Folk"	"2013/08/Keyswitch.jpg"	"http://rollinghallent.com/layouts/KOI/layout.html"		"Keyswitch"		"010 5347 9593 (김영만 대표)"		"https://www.facebook.com/keyswitchlove"	"http://music.naver.com/artist/home.nhn?artistId=258003"	"Rolling Hall Entertainment"		"https://twitter.com/keyswitch_music"		"6ZqTI0_tvFM"	
"<!--:en-->People and People<!--:--><!--:ko-->사람또사람<!--:-->"	"<!--:en--><!--:--><!--:ko-->My name is People and People<br />
대구 지역에서 ‘건훈씨‘라는 이름의 싱어송라이터로 오랫동안 활동한 오건훈(보컬, 기타)과, 흰소음, 잠가게등의 락밴드에서 베이시스트로 활동했던 정소임(보컬 ,건반)양이 만나, 잔잔한 어쿠스틱 기타반주 위에 아날로그 신서사이저를 혼합한 색깔 있는 사운드를 들려주는 혼성듀오다.<br />
<br />
인디음악에 관심이 많은 사람이라면, 게다가 대구 지역의 사람이라면 ‘건훈씨’라는 이름에 멈칫했을지도 모른다. 화염병. 클린업 트리오. 보이즈 온더 독스 등 강력한 펑크 밴드의 베이시스트 출신으로 2007년 데모 시디를 3주 만에 전량 매진시키고, 그해 셀프타이틀 EP와 2008년 1집 ‘병든 마음 치료하자’까지 완판, 지역 인디 뮤지션으로는 주목받을 만한 성과를 이뤄낸 대구의 대표적인 인디 뮤지션이 바로 ‘건훈씨’이기 때문이다. 정소임양 역시 초기부터 세션으로 참여해왔기에 ‘사람 또 사람’또한 ‘건훈씨’의 연장선상에 있다고 할 수 있겠지만, ‘사람 또 사람’의 음악은 놀랄 만큼 더 조화로워졌고, 따뜻해졌으며, 그들의 노래도 개인의 이야기에서 우리 모두의 이야기로 더 큰 공감으로 다가온다.<br />
<br />
“하지만 그래 정말로 그래 조금은 특별하단 생각으로 살아가는 것 같아.<br />
<br />
하지만 그래 정말로 그래 우리 하나 둘이 셋이 모두 다 특별할지도 몰라.“<br />
<br />
사람 또 사람 – 특별한 사람<!--:-->"	"rock:Rock"	"2013/08/PeopleandPeople.jpg"			"People and People"			"http://cafe.daum.net/okkhhh"	"https://www.facebook.com/4tto4"	"http://music.naver.com/artist/home.nhn?artistId=244101"	"매직스트로베리사운드"		"https://twitter.com/4tto4_msb"		"Ma0TZR5wBvU"	
"<!--:en-->Summer Never Comes<!--:--><!--:ko-->썸머네버컴스<!--:-->"	"<!--:en--><!--:--><!--:ko-->원년멤버인 편영도(기타)와 최태현(드럼)의 구성에서 2010년 9월 무비(보컬)와 서요한(베이스)이 지인의 권유로 팀에 합류하게 된다. 동시에 '광인' 컴필레이션 앨범을 작업하게 되면서 팀의 음악적 색깔과 방향이 많은 변화를 겪으며 발전하게 된다. 그 후, 무비(보컬)는 피쳐링 및 객원보컬로 한 발 물러나게 되어 Summer Never Comes는 남성 3인조 체제를 굳히게 되며 연주곡 위주의 플레이를 하게 된다. 광주인디뮤직페스티벌, 앨범발매, 전국투어 등을 함에 따라 음악적 색깔이 짙어지면서 사람들은 SNC를 포스트락, 슈게이징, 슬로코어 등으로 부르게 된다.<!--:-->"	"punk-2:Punk"	"2013/08/SummerNeverComes.jpg"			"Summer Never Comes"			"http://cafe.naver.com/summernevercomes"	"https://www.facebook.com/SummerNeverComes"	"http://music.naver.com/artist/home.nhn?artistId=154089"	"unsigned"				"umOlDx3EAJE"	
"<!--:en-->Swindlers<!--:--><!--:ko-->스윈들러즈<!--:-->"	"<!--:en--><!--:--><!--:ko-->스윈들러즈(Swindlers)<br />
Punk Rock. 저돌적 사운드와 직선적인 가사로 무장한 언더그라운드 펑크록씬의 최전선<!--:-->"	"punk-2:Punk"	"2013/08/swindlers.jpg"			"Swindlers"			"club.cyworld.com/swindlers"	"https://www.facebook.com/SwindlersPunk"	"http://music.naver.com/artist/home.nhn?artistId=142747"	"스틸페이스 레코드"				"rtjOBwARid0"	
"<!--:en-->Burn My Bridges<!--:--><!--:ko-->번마이브릿지스<!--:-->"	"<!--:en-->Old school hardcore. from S. korea<!--:--><!--:ko-->2008년 하드코어펑크밴드 CST와 Reanimator, 그리고 the Explode의 멤버들의 의기투합하여 만든 올드스쿨 하드코어 밴드로써, 헤비함을 기본 베이스로 하지만 때로는 질주감과 함께 멜로딕함을 더하여, 더욱 많은 사람들이 하드코어를 즐길수있도록 밝고 경쾌한 느낌을 강조하고 있음.<!--:-->"	"hardcore:Hardcore"	"2013/08/BurnMyBridges.jpg"	"http://www.reverbnation.com/xburnmybridgesx"		"Burn My Bridges"	"burnmybridges.bandcamp.com"			"https://www.facebook.com/xburnmybridgesx"	"http://music.naver.com/artist/home.nhn?artistId=118655"	"타운홀레코드"	"https://soundcloud.com/bmbhardcore"			"h0Om8b241iA"	
"<!--:en-->PATiENTS<!--:--><!--:ko-->페이션츠<!--:-->"	"<!--:en--><!--:--><!--:ko-->페이션츠(PATiENTS)-독자적인 세계관과 사운드! 미래로 가는 펑크록을 선언한 환자들!<!--:-->"	"indie-2:Indie,rock:Rock"	"2013/08/Patients.jpg"			"PATiENTS"				"https://www.facebook.com/patientspunk"	"http://music.naver.com/artist/home.nhn?artistId=16668"	"unsigned"				"http://youtu.be/eZ_Ny7D7On0"	
"<!--:en-->Painters<!--:--><!--:ko-->페인터스<!--:-->"	"<!--:ko-->페인터스는 살아가면서 마주치고 느끼고 꿈꾸는 여러 이야기를 네 명 모두의 감성과 경험을 담아 다양한 색으로 그림을 그리듯 연주하고 노래하는 남성 4인조 밴드이다.

2012년 여름 어쿠스틱밴드 라온제나의 보컬 박래원과 모던록밴드 팝레코드하우스의 기타 김영우가 같이 뭔가 해보자는 마음으로 시작한 프로젝트는 2013년 1월 비슷한 시기에 비슷하게 활약하던 어쿠스틱밴드 해브어티의 드러머 원섭과 각종 세션활동을 주로 해오던 베이시스트 최정민을 만나 현재의 모습을 갖추었다. 멤버들 각자 다양한 음악활동을 통해 쌓은 경험을 바탕으로 미니멀한 사운드부터 폭발적인 표현까지 소화하여 특정 장르에 얽매이지 않고 곡에 가장 알맞는 표현방법을 찾아나간다. 여타 록 장르들에 비해 부드럽고 섬세한 보컬과 탄탄한 리듬섹션, 중독성 있는 리프 등 모두의 색이 조화롭게 섞인 그림같은 음악과 탄탄한 라이브를 통해 공연에서의 즐거움과 감동을 줄 수 있는 밴드를 목표로 하고 있다.<!--:-->"	"rock:Rock"	"2013/06/painters.jpg"			"Painters"			"http://cafe.naver.com/bandPAINTERS"	"https://www.facebook.com/bandpainters"	"http://music.naver.com/artist/home.nhn?artistId=245534"	"unsigned"		"https://twitter.com/bandpainters"		"TpNxKht4lnc"	"[15730,15731,15732]"
"<!--:en-->The Losers<!--:--><!--:ko-->더 루져스<!--:-->"	"<!--:en--><!--:--><!--:ko-->담백하고 어렵지 않고 동네친구 같이 친근하고 편안한 락음악을 하는 즐겁고 유쾌한 밴드다. 말 빨로 홍대를 장악하고 전세계 장악을 위해 라틴어와 영어를 배우고 있다.<!--:-->"	"indie-2:Indie,rock:Rock"	"2013/08/Losers.jpg"			"The Losers"			"club.cyworld.com/bandlosers"	"https://www.facebook.com/bandthelosers"		"unsigned"		"https://twitter.com/munghaeyong"		"GdM0Z9_fEyU"	
"<!--:en-->Viva City<!--:--><!--:ko-->비바시티<!--:-->"	"<!--:en--><!--:--><!--:ko-->안녕하세요! 유쾌, 상쾌! 신나는 친구! 비바시티입니다!<br />
저희 비바시티는 신나고 즐거운 음악을 하기위해 노력하고 관객과의 호흡, 소통을 가장 중요하게 생각하고 실천하기위해 노력하는 밴드입니다!<br />
언제나 어느 공연이든 즐겁고 신나게 만들 자신이 있습니다!<!--:-->"	"indie-2:Indie,pop-2:Pop"	"2013/08/Viva-City.png"			"Viva City"			"http://blog.naver.com/ryugun00"	"https://www.facebook.com/bandvivacity"		"unsigned"				"9y-C_YgS2vQ"	
